timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779467008895,166,POST /api/auth/login for JWT,200,,setUp：自动登录获取 JWT 1-1,text,true,728,253,1,1,http://localhost:9080/api/auth/login,156,0,44
1779467010078,15,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,1,1,http://localhost:9080/api/contents?page=1&pageSize=20,15,0,1
1779467010097,11,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,3082,431,1,2,http://localhost:9080/api/feed/recommend?pageSize=20,11,0,1
1779467010094,16,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,1,2,http://localhost:9080/api/contents?page=1&pageSize=20,16,0,0
1779467010112,12,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,3,http://localhost:9080/api/feed/recommend?pageSize=20,12,0,0
1779467010112,17,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,1,3,http://localhost:9080/api/contents?page=1&pageSize=20,17,0,0
1779467010117,17,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,3,http://localhost:9080/api/hotrank/all?limit=20,17,0,3
1779467010135,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,3,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010126,14,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,3,http://localhost:9080/api/feed/recommend?pageSize=20,13,0,0
1779467010138,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,3,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467010143,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,3,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010131,18,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,1,3,http://localhost:9080/api/contents?page=1&pageSize=20,18,0,0
1779467010147,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,4,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467010152,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,4,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467010142,14,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,4,http://localhost:9080/api/feed/recommend?pageSize=20,13,0,0
1779467010152,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,4,http://localhost:9080/api/tags/hot?limit=12,5,0,1
1779467010155,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,4,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010159,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,4,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467010159,3,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,4,http://localhost:9080/api/tags/hot?limit=12,3,0,0
1779467010162,5,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,4,http://localhost:9080/api/hotrank/all?limit=20,5,0,0
1779467010151,17,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,1,4,http://localhost:9080/api/contents?page=1&pageSize=20,17,0,0
1779467010164,5,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,4,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467010168,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,4,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010158,13,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,4,http://localhost:9080/api/feed/recommend?pageSize=20,12,0,0
1779467010169,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,5,http://localhost:9080/api/tags/hot?limit=12,3,0,0
1779467010172,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,5,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467010174,3,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,5,http://localhost:9080/api/tags/hot?limit=12,3,0,0
1779467010177,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,5,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010178,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,5,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467010181,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,5,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010173,13,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,6,http://localhost:9080/api/feed/recommend?pageSize=20,12,0,0
1779467010169,17,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,1,6,http://localhost:9080/api/contents?page=1&pageSize=20,17,0,0
1779467010184,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,7,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467010185,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,7,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010189,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,7,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010189,7,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,7,http://localhost:9080/api/tags/hot?limit=12,7,0,0
1779467010193,5,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,7,http://localhost:9080/api/hotrank/all?limit=20,5,0,0
1779467010187,11,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,7,http://localhost:9080/api/feed/recommend?pageSize=20,10,0,0
1779467010197,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,7,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467010199,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,7,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467010202,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,7,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467010187,18,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,1,7,http://localhost:9080/api/contents?page=1&pageSize=20,18,0,0
1779467010202,3,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,7,http://localhost:9080/api/tags/hot?limit=12,3,0,0
1779467010205,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,7,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010207,5,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,7,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467010209,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,7,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467010200,14,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,7,http://localhost:9080/api/feed/recommend?pageSize=20,13,0,0
1779467010213,5,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,7,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467010214,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,7,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467010219,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,7,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010206,18,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,1,7,http://localhost:9080/api/contents?page=1&pageSize=20,18,0,0
1779467010219,5,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,7,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467010224,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,7,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010216,11,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,7,http://localhost:9080/api/feed/recommend?pageSize=20,11,0,0
1779467010225,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,7,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467010229,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,7,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010230,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,7,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467010188,48,POST /api/contents,200,,场景七：发布内容（写链路） 7-1,text,true,542,582,1,7,http://localhost:9080/api/contents,47,0,3
1779467010233,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,7,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467010236,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467010238,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010229,12,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,6,http://localhost:9080/api/feed/recommend?pageSize=20,11,0,0
1779467010242,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010225,22,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,1,6,http://localhost:9080/api/contents?page=1&pageSize=20,22,0,0
1779467010241,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,6,0,0
1779467010247,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010248,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,3,0,0
1779467010251,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010243,14,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,6,http://localhost:9080/api/feed/recommend?pageSize=20,14,0,0
1779467010252,7,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,7,0,0
1779467010255,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467010260,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010260,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467010248,20,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,1,6,http://localhost:9080/api/contents?page=1&pageSize=20,20,0,0
1779467010264,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467010265,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467010268,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010259,13,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,6,http://localhost:9080/api/feed/recommend?pageSize=20,12,0,0
1779467010272,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467010270,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467010275,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467010275,5,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467010280,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467010281,5,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467010268,20,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,1,6,http://localhost:9080/api/contents?page=1&pageSize=20,20,0,0
1779467010274,14,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,6,http://localhost:9080/api/feed/recommend?pageSize=20,14,0,0
1779467010286,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010290,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467010288,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467010173,123,POST /api/auth/login,200,,场景五：登录接口 5-1,text,true,728,253,1,6,http://localhost:9080/api/auth/login,123,0,2
1779467010294,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467010293,7,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,6,0,0
1779467010297,5,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,5,0,0
1779467010289,14,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,6,http://localhost:9080/api/feed/recommend?pageSize=20,14,0,0
1779467010301,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,3,0,0
1779467010302,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010289,19,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,1,6,http://localhost:9080/api/contents?page=1&pageSize=20,19,0,0
1779467010306,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010305,5,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467010310,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010310,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,6,0,0
1779467010314,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010318,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010305,16,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,6,http://localhost:9080/api/feed/recommend?pageSize=20,16,0,0
1779467010317,7,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,7,0,0
1779467010322,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010326,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010325,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467010309,22,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,1,6,http://localhost:9080/api/contents?page=1&pageSize=20,22,0,0
1779467010329,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467010323,11,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,6,http://localhost:9080/api/feed/recommend?pageSize=20,11,0,0
1779467010330,5,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467010334,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010336,5,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467010340,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010342,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467010336,12,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,6,http://localhost:9080/api/feed/recommend?pageSize=20,11,0,0
1779467010345,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010349,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010349,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467010332,22,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,1,6,http://localhost:9080/api/contents?page=1&pageSize=20,22,0,0
1779467010353,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010354,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467010357,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467010349,13,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,6,http://localhost:9080/api/feed/recommend?pageSize=20,12,0,0
1779467010362,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467010361,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,6,0,0
1779467010367,5,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467010369,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,6,0,0
1779467010354,21,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,1,6,http://localhost:9080/api/contents?page=1&pageSize=20,21,0,0
1779467010373,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467010363,12,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,6,http://localhost:9080/api/feed/recommend?pageSize=20,12,0,0
1779467010376,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467010376,3,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,3,0,0
1779467010379,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010380,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,6,0,0
1779467010383,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467010376,12,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,6,http://localhost:9080/api/feed/recommend?pageSize=20,12,0,0
1779467010387,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467010388,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010392,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467010392,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467010375,21,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,1,6,http://localhost:9080/api/contents?page=1&pageSize=20,21,0,0
1779467010397,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010390,10,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,6,http://localhost:9080/api/feed/recommend?pageSize=20,10,0,0
1779467010397,5,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467010400,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467010404,5,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,5,0,0
1779467010402,8,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,7,0,0
1779467010410,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,3,0,0
1779467010411,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467010397,18,GET /api/contents?page=1&pageSize=20,200,,场景一：内容列表 1-1,text,true,3426,205,1,6,http://localhost:9080/api/contents?page=1&pageSize=20,18,0,0
1779467010414,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467010402,18,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,6,http://localhost:9080/api/feed/recommend?pageSize=20,18,0,0
1779467010416,4,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,4,0,0
1779467010419,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467010297,127,POST /api/auth/login,200,,场景五：登录接口 5-1,text,true,728,253,1,6,http://localhost:9080/api/auth/login,127,0,0
1779467010422,4,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,4,0,0
1779467010421,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,6,0,0
1779467010427,2,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467010430,3,GET /api/hotrank/all?limit=20,200,,场景三：热榜接口 3-1,text,true,1280,198,1,6,http://localhost:9080/api/hotrank/all?limit=20,2,0,0
1779467010428,6,GET /api/tags/hot?limit=12,200,,场景四：标签查询 4-1,text,true,880,195,1,6,http://localhost:9080/api/tags/hot?limit=12,5,0,0
1779467010422,12,GET /api/feed/recommend?pageSize=20,200,,场景二：Feed 推荐流（自动携带 JWT） 2-1,text,true,2975,502,1,6,http://localhost:9080/api/feed/recommend?pageSize=20,12,0,0
